Rank,Node ID,Degree
1602,29209,18
1603,29248,18
1604,29291,18
1605,21267,18
1606,5998,18
1607,151,17
1608,304,17
1609,28586,17
1610,24958,17
1611,14102,17
1612,4489,17
1613,31031,17
1614,1775,17
1615,8083,17
1616,7054,17
1617,31053,17
1618,19650,17
1619,6356,17
1620,28106,17
1621,28124,17
1622,28134,17
1623,25188,17
1624,27946,17
1625,1436,17
1626,20592,17
1627,7361,17
1628,4213,17
1629,31157,17
1630,31650,17
1631,835,17
1632,1816,17
1633,4566,17
1634,13249,17
1635,21206,17
1636,2047,17
1637,28390,17
1638,4015,17
1639,2221,17
1640,2079,17
1641,31301,17
1642,31320,17
1643,2522,17
1644,2585,17
1645,31272,17
1646,21792,17
1647,761,17
1648,26376,17
1649,28752,17
1650,31140,17
1651,32284,17
1652,4620,17
1653,6035,17
1654,2035,17
1655,31796,17
1656,7865,17
1657,21938,17
1658,28971,17
1659,4351,17
1660,31564,17
1661,4325,17
1662,7429,17
1663,18797,17
1664,28564,17
1665,32123,17
1666,5867,17
1667,4266,17
1668,15042,17
1669,2855,17
1670,3554,17
1671,29216,17
1672,19649,17
1673,31483,17
1674,32290,17
1675,22028,17
1676,23157,17
1677,32126,17
1678,28251,17
1679,17083,17
1680,32124,17
1681,28435,16
1682,194,16
1683,32056,16
1684,31693,16
1685,3686,16
1686,21369,16
1687,444,16
1688,4490,16
1689,504,16
1690,3388,16
1691,14000,16
1692,5223,16
1693,26602,16
1694,12259,16
1695,6586,16
1696,29142,16
1697,21851,16
1698,31101,16
1699,31107,16
1700,2998,16
1701,22788,16
1702,170,16
1703,9055,16
1704,5082,16
1705,13146,16
1706,28312,16
1707,28333,16
1708,16117,16
1709,1942,16
1710,28361,16
1711,17130,16
1712,1975,16
1713,22437,16
1714,24483,16
1715,2694,16
1716,1057,16
1717,4022,16
1718,10963,16
1719,27910,16
1720,2433,16
1721,21764,16
1722,28599,16
1723,28627,16
1724,26790,16
1725,8888,16
1726,21433,16
1727,20174,16
1728,28859,16
1729,31438,16
1730,20611,16
1731,32106,16
1732,4285,16
1733,28832,16
1734,28841,16
1735,28862,16
1736,29192,16
1737,28876,16
1738,28889,16
1739,25463,16
1740,2566,16
1741,32118,16
1742,26159,16
1743,12207,16
1744,1236,16
1745,28921,16
1746,29071,16
1747,1212,16
1748,7943,16
1749,4320,16
1750,14582,16
1751,32063,16
1752,10730,16
1753,21440,16
1754,21897,16
1755,29870,16
1756,31681,16
1757,22736,16
1758,5490,16
1759,25693,16
1760,3659,16
1761,30966,15
1762,9672,15
1763,5979,15
1764,30995,15
1765,15704,15
1766,6452,15
1767,27927,15
1768,17076,15
1769,28438,15
1770,31653,15
1771,31001,15
1772,26866,15
1773,30210,15
1774,848,15
1775,27998,15
1776,2576,15
1777,28019,15
1778,6507,15
1779,15248,15
1780,17016,15
1781,23744,15
1782,1635,15
1783,17896,15
1784,18565,15
1785,1252,15
1786,3495,15
1787,32075,15
1788,1292,15
1789,28179,15
1790,10353,15
1791,1353,15
1792,21968,15
1793,16635,15
1794,4853,15
1795,19279,15
1796,3340,15
1797,28273,15
